"Hora","MED","MIN","MAX","Periodo"
"14:00:00",7.7,0.4,17,"Inverno 2021"
"14:05:00",6,0.4,8.1,"Inverno 2021"
"14:10:00",6,0.4,8,"Inverno 2021"
"14:15:00",7.8,0.4,16.4,"Inverno 2021"
"14:20:00",5.8,0.4,7.8,"Inverno 2021"
"14:25:00",5.9,0.4,7.8,"Inverno 2021"
"14:30:00",7.8,0.4,15.5,"Inverno 2021"
"14:35:00",5.9,0.4,8.7,"Inverno 2021"
"14:40:00",5.9,0.4,8.8,"Inverno 2021"
"14:45:00",7.8,0.4,16.5,"Inverno 2021"
"14:50:00",6,0.4,8.7,"Inverno 2021"
"14:55:00",6,0.4,8.8,"Inverno 2021"
"15:00:00",7.8,0.4,17.8,"Inverno 2021"
"15:05:00",6,0.4,8.8,"Inverno 2021"
"15:10:00",5.9,0.4,8.8,"Inverno 2021"
"15:15:00",7.7,0.4,16.1,"Inverno 2021"
"15:20:00",5.9,0.4,8.8,"Inverno 2021"
"15:25:00",5.9,0.4,8.9,"Inverno 2021"
"15:30:00",7.8,0.4,15.6,"Inverno 2021"
"15:35:00",5.8,0.4,8.9,"Inverno 2021"
"15:40:00",5.8,0.4,8.8,"Inverno 2021"
"15:45:00",7.7,0.4,15.8,"Inverno 2021"
"15:50:00",5.7,0.4,8.8,"Inverno 2021"
"15:55:00",5.7,0.4,8.8,"Inverno 2021"
"16:00:00",7.7,0.4,15.9,"Inverno 2021"
"16:05:00",5.6,0.4,8.7,"Inverno 2021"
"16:10:00",5.6,0.4,8.8,"Inverno 2021"
"16:15:00",7.7,0.4,20.8,"Inverno 2021"
"16:20:00",5.7,0.4,8.8,"Inverno 2021"
"16:25:00",5.7,0.4,9,"Inverno 2021"
"16:30:00",7.7,0.4,18.4,"Inverno 2021"
"16:35:00",5.7,0.4,8.7,"Inverno 2021"
"16:40:00",5.7,0.4,8.8,"Inverno 2021"
"16:45:00",7.7,0.4,17.6,"Inverno 2021"
"16:50:00",5.6,0.4,8.7,"Inverno 2021"
"16:55:00",5.6,0.4,8.7,"Inverno 2021"
"17:00:00",7.7,0.4,17.1,"Inverno 2021"
"17:05:00",5.6,0.4,8.7,"Inverno 2021"
"17:10:00",5.6,0.4,8.7,"Inverno 2021"
"17:15:00",7.6,0.4,16.8,"Inverno 2021"
"17:20:00",5.4,0.4,8.6,"Inverno 2021"
"17:25:00",5.5,0.4,8.7,"Inverno 2021"
"17:30:00",7.4,0.4,17.9,"Inverno 2021"
"17:35:00",5.5,0.4,8.5,"Inverno 2021"
"17:40:00",5.5,0.4,8.3,"Inverno 2021"
"17:45:00",7.6,0.4,18.1,"Inverno 2021"
"17:50:00",5.5,0.4,8.3,"Inverno 2021"
"17:55:00",5.5,0.4,8.3,"Inverno 2021"
"18:00:00",7.5,0.4,18.1,"Inverno 2021"
"18:05:00",5.6,0.4,8.5,"Inverno 2021"
"18:10:00",5.6,0.4,8.7,"Inverno 2021"
"18:15:00",7.5,0.4,17,"Inverno 2021"
"18:20:00",5.6,0.4,8.7,"Inverno 2021"
"18:25:00",5.5,0.4,9.2,"Inverno 2021"
"18:30:00",7.5,0.4,16.9,"Inverno 2021"
"18:35:00",5.5,0.4,9.2,"Inverno 2021"
"18:40:00",5.4,0.4,8.6,"Inverno 2021"
"18:45:00",7.5,0.4,17.7,"Inverno 2021"
"18:50:00",5.5,0.4,9.1,"Inverno 2021"
"18:55:00",5.5,0.4,9.2,"Inverno 2021"
"19:00:00",7.5,0.4,17.5,"Inverno 2021"
"19:05:00",5.6,0.4,9.2,"Inverno 2021"
"19:10:00",5.6,0.4,9.2,"Inverno 2021"
"19:15:00",7.4,0.4,17.1,"Inverno 2021"
"19:20:00",5.5,0.4,9.1,"Inverno 2021"
"19:25:00",5.4,0.4,9.1,"Inverno 2021"
"19:30:00",7.3,0.4,18.3,"Inverno 2021"
"19:35:00",5.4,0.4,8.9,"Inverno 2021"
"19:40:00",5.4,0.4,9,"Inverno 2021"
"19:45:00",7.1,0.4,18.2,"Inverno 2021"
"19:50:00",5.3,0.4,8.9,"Inverno 2021"
"19:55:00",5.2,0.4,8.8,"Inverno 2021"
"20:00:00",6.8,0.4,18,"Inverno 2021"
"20:05:00",4.9,0.4,7.9,"Inverno 2021"
"20:10:00",4.8,0.4,7.9,"Inverno 2021"
"20:15:00",6.5,0.4,17.7,"Inverno 2021"
"20:20:00",4.7,0.4,7.9,"Inverno 2021"
"20:25:00",4.6,0.4,7.9,"Inverno 2021"
"20:30:00",6.3,0.4,16,"Inverno 2021"
"20:35:00",4.6,0.4,7.9,"Inverno 2021"
"20:40:00",4.5,0.4,8,"Inverno 2021"
"20:45:00",6,0.4,15.7,"Inverno 2021"
"20:50:00",4.5,0.4,8.1,"Inverno 2021"
"20:55:00",4.5,0.4,8,"Inverno 2021"
"21:00:00",5.8,0.4,15.7,"Inverno 2021"
"21:05:00",4.4,0.4,8.1,"Inverno 2021"
"21:10:00",4.3,0.4,8,"Inverno 2021"
"21:15:00",5.4,0.4,17.1,"Inverno 2021"
"21:20:00",4.2,0.4,7.7,"Inverno 2021"
"21:25:00",4.1,0.4,7.2,"Inverno 2021"
"21:30:00",5.1,0.4,14.1,"Inverno 2021"
"21:35:00",4,0.4,7.1,"Inverno 2021"
"21:40:00",4,0.4,7.4,"Inverno 2021"
"21:45:00",4.9,0.4,15,"Inverno 2021"
"21:50:00",4,0.4,8.4,"Inverno 2021"
"21:55:00",3.9,0.4,8.7,"Inverno 2021"
"22:00:00",4.4,0.4,21.6,"Inverno 2021"
"22:05:00",3.6,0.4,8.7,"Inverno 2021"
"22:10:00",3.5,0.4,8.7,"Inverno 2021"
"22:15:00",3.9,0.4,38.4,"Inverno 2021"
"22:20:00",3.1,0.4,7,"Inverno 2021"
"22:25:00",3,0.4,7,"Inverno 2021"
"22:30:00",3.4,0.4,37.9,"Inverno 2021"
"22:35:00",2.8,0.4,6.7,"Inverno 2021"
"22:40:00",2.7,0.4,6.8,"Inverno 2021"
"22:45:00",2.8,0.4,28,"Inverno 2021"
"22:50:00",2.5,0.4,6.9,"Inverno 2021"
"22:55:00",2.5,0.4,7,"Inverno 2021"
"23:00:00",2.6,0.4,26.2,"Inverno 2021"
"23:05:00",2.4,0.4,7,"Inverno 2021"
"23:10:00",2.3,0.3,7.1,"Inverno 2021"
"23:15:00",2.4,0.4,25.3,"Inverno 2021"
"23:20:00",2.2,0.4,7.1,"Inverno 2021"
"23:25:00",2.1,0.4,7.1,"Inverno 2021"
"23:30:00",2.2,0.4,26.4,"Inverno 2021"
"23:35:00",1.9,0.4,7.1,"Inverno 2021"
"23:40:00",1.8,0.4,7.1,"Inverno 2021"
"23:45:00",2,0.4,19.1,"Inverno 2021"
"23:50:00",1.7,0.4,7.1,"Inverno 2021"
"23:55:00",1.6,0.4,7.1,"Inverno 2021"
"00:00:00",8.2,0.4,18,"Verão 2 - 2019"
"00:15:00",8.1,0.4,18.3,"Verão 2 - 2019"
"00:30:00",8.1,0.4,18.7,"Verão 2 - 2019"
"00:45:00",8.2,0.4,18.7,"Verão 2 - 2019"
"01:00:00",8.3,0.4,19.1,"Verão 2 - 2019"
"01:15:00",8.5,0.5,19.5,"Verão 2 - 2019"
"01:30:00",8.6,0.5,19.8,"Verão 2 - 2019"
"01:45:00",8.9,3,20.1,"Verão 2 - 2019"
"02:00:00",9.1,3.2,20.6,"Verão 2 - 2019"
"02:15:00",9.3,3.3,20.9,"Verão 2 - 2019"
"02:30:00",9.3,2.9,21.2,"Verão 2 - 2019"
"02:45:00",9.4,2,22.1,"Verão 2 - 2019"
"03:00:00",9.5,2.2,21.4,"Verão 2 - 2019"
"03:15:00",9.6,2.4,22.1,"Verão 2 - 2019"
"03:30:00",9.7,2.5,22.8,"Verão 2 - 2019"
"03:45:00",9.8,2.4,22.4,"Verão 2 - 2019"
"04:00:00",10.1,2.5,22.4,"Verão 2 - 2019"
"04:15:00",10.4,2.6,22.4,"Verão 2 - 2019"
"04:30:00",10.7,2.3,20.9,"Verão 2 - 2019"
"04:45:00",10.8,1.8,20.9,"Verão 2 - 2019"
"05:00:00",11,1.8,21.5,"Verão 2 - 2019"
"05:15:00",11.3,2,21.4,"Verão 2 - 2019"
"05:30:00",12.2,2.6,21.6,"Verão 2 - 2019"
"05:45:00",13.6,0.4,24.2,"Verão 2 - 2019"
"06:00:00",14.7,0.4,25.2,"Verão 2 - 2019"
"06:15:00",15.2,0.4,24.4,"Verão 2 - 2019"
"06:30:00",15.4,0.4,23.6,"Verão 2 - 2019"
"06:45:00",15.3,0.4,23.3,"Verão 2 - 2019"
"07:00:00",15.3,0.4,22.7,"Verão 2 - 2019"
"07:15:00",15.2,0.4,22.4,"Verão 2 - 2019"
"07:30:00",15,0.4,21.9,"Verão 2 - 2019"
"07:45:00",14.8,0.4,21.6,"Verão 2 - 2019"
"08:00:00",14.6,0.4,21.1,"Verão 2 - 2019"
"08:15:00",14.5,0.4,20.7,"Verão 2 - 2019"
"08:30:00",14.3,0.4,20.7,"Verão 2 - 2019"
"08:45:00",14.1,0.4,21.2,"Verão 2 - 2019"
"09:00:00",14.1,0.4,20.6,"Verão 2 - 2019"
"09:15:00",14,0.4,20.8,"Verão 2 - 2019"
"09:30:00",13.9,0.4,21.6,"Verão 2 - 2019"
"09:45:00",14.1,0.4,21.5,"Verão 2 - 2019"
"10:00:00",13.9,0.3,21,"Verão 2 - 2019"
"10:15:00",13.6,0.3,20,"Verão 2 - 2019"
"10:30:00",13.6,0.4,21.3,"Verão 2 - 2019"
"10:45:00",13.4,0.4,20.2,"Verão 2 - 2019"
"11:00:00",13.3,0.4,20.2,"Verão 2 - 2019"
"11:15:00",13.2,0.4,19.6,"Verão 2 - 2019"
"11:30:00",13.3,0.4,19.9,"Verão 2 - 2019"
"11:45:00",13.2,0.4,24,"Verão 2 - 2019"
"12:00:00",13.3,0.4,24.5,"Verão 2 - 2019"
"12:15:00",13.2,0.4,24.3,"Verão 2 - 2019"
"12:30:00",13.1,0.4,20.8,"Verão 2 - 2019"
"12:45:00",13.1,0.4,20.8,"Verão 2 - 2019"
"13:00:00",13.1,0.4,20.9,"Verão 2 - 2019"
"13:15:00",13.1,0.4,20.6,"Verão 2 - 2019"
"13:30:00",13.2,0.4,21.3,"Verão 2 - 2019"
"13:45:00",13.1,0.4,21.9,"Verão 2 - 2019"
"14:00:00",13.2,0.4,24.8,"Verão 2 - 2019"
"14:15:00",13.1,0.4,25,"Verão 2 - 2019"
"14:30:00",13.3,0.4,25.1,"Verão 2 - 2019"
"14:45:00",13.4,0.4,25.3,"Verão 2 - 2019"
"15:00:00",13.6,0.4,23.4,"Verão 2 - 2019"
"15:15:00",13.5,0.4,22.9,"Verão 2 - 2019"
"15:30:00",13.4,0.4,22,"Verão 2 - 2019"
"15:45:00",13.5,0.4,22.2,"Verão 2 - 2019"
"16:00:00",13.3,0.4,21.7,"Verão 2 - 2019"
"16:15:00",13.4,0.6,21.6,"Verão 2 - 2019"
"16:30:00",13.5,0.4,22.2,"Verão 2 - 2019"
"16:45:00",13.4,0.4,23,"Verão 2 - 2019"
"17:00:00",13.2,4.6,22.2,"Verão 2 - 2019"
"17:15:00",13.2,4.6,21.4,"Verão 2 - 2019"
"17:30:00",13.1,4.5,20.5,"Verão 2 - 2019"
"17:45:00",13.1,4.4,21.3,"Verão 2 - 2019"
"18:00:00",13,4.7,22.8,"Verão 2 - 2019"
"18:15:00",13,4.9,23,"Verão 2 - 2019"
"18:30:00",13.1,5.9,23.3,"Verão 2 - 2019"
"18:45:00",13.1,5.5,24.3,"Verão 2 - 2019"
"19:00:00",13.2,5.3,24.4,"Verão 2 - 2019"
"19:15:00",13.2,4.3,22.2,"Verão 2 - 2019"
"19:30:00",13.3,5.8,21.4,"Verão 2 - 2019"
"19:45:00",13.4,6.4,21.8,"Verão 2 - 2019"
"20:00:00",13.5,6,21.7,"Verão 2 - 2019"
"20:15:00",13.5,5.8,20.5,"Verão 2 - 2019"
"20:30:00",13.4,0.4,20.7,"Verão 2 - 2019"
"20:45:00",13.6,5.6,20.9,"Verão 2 - 2019"
"21:00:00",13.6,5.6,20.6,"Verão 2 - 2019"
"21:15:00",13.6,4.7,21.8,"Verão 2 - 2019"
"21:30:00",13.7,4.4,24,"Verão 2 - 2019"
"21:45:00",13.4,1.4,20.7,"Verão 2 - 2019"
"22:00:00",12.7,0.4,20.4,"Verão 2 - 2019"
"22:15:00",11.3,0.4,23.2,"Verão 2 - 2019"
"22:30:00",10.3,0.4,24.3,"Verão 2 - 2019"
"22:45:00",9.6,0.4,19.5,"Verão 2 - 2019"
"23:00:00",9.3,0.4,18.7,"Verão 2 - 2019"
"23:15:00",8.9,0.4,18.3,"Verão 2 - 2019"
"23:30:00",8.4,0.4,18.7,"Verão 2 - 2019"
"23:45:00",8.4,0.4,18.8,"Verão 2 - 2019"
"00:00:00",5,0.4,13.9,"Verão 2 - 2020"
"00:15:00",5.2,0.4,14.6,"Verão 2 - 2020"
"00:30:00",5.2,0.4,14.3,"Verão 2 - 2020"
"00:45:00",5.3,0.4,14.3,"Verão 2 - 2020"
"01:00:00",5.4,0.4,14.4,"Verão 2 - 2020"
"01:15:00",5.4,0.4,14.6,"Verão 2 - 2020"
"01:30:00",5.5,0.4,14.6,"Verão 2 - 2020"
"01:45:00",5.5,0.4,14.8,"Verão 2 - 2020"
"02:00:00",5.6,0.4,14.7,"Verão 2 - 2020"
"02:15:00",5.7,0.4,14.7,"Verão 2 - 2020"
"02:30:00",5.7,0.4,14.6,"Verão 2 - 2020"
"02:45:00",5.7,0.4,14.7,"Verão 2 - 2020"
"03:00:00",5.8,0.4,14.3,"Verão 2 - 2020"
"03:15:00",5.9,0.4,14.2,"Verão 2 - 2020"
"03:30:00",5.9,0.4,14.2,"Verão 2 - 2020"
"03:45:00",6,0.4,14.4,"Verão 2 - 2020"
"04:00:00",6.1,0.4,14.5,"Verão 2 - 2020"
"04:15:00",6.5,0.4,14.4,"Verão 2 - 2020"
"04:30:00",7.1,0.4,14.5,"Verão 2 - 2020"
"04:45:00",7.9,0.4,14.4,"Verão 2 - 2020"
"05:00:00",8.3,0.4,14.6,"Verão 2 - 2020"
"05:15:00",8.7,0.4,14.7,"Verão 2 - 2020"
"05:30:00",9,0.5,14.6,"Verão 2 - 2020"
"05:45:00",9.7,1.1,18.9,"Verão 2 - 2020"
"06:00:00",10.4,1,17.9,"Verão 2 - 2020"
"06:15:00",10.7,1,17.8,"Verão 2 - 2020"
"06:30:00",11.1,1.1,18.6,"Verão 2 - 2020"
"06:45:00",11.2,1.3,18,"Verão 2 - 2020"
"07:00:00",11.1,1.1,17,"Verão 2 - 2020"
"07:15:00",11.1,1,15.9,"Verão 2 - 2020"
"07:30:00",11,1,18.7,"Verão 2 - 2020"
"07:45:00",11.1,1,18.4,"Verão 2 - 2020"
"08:00:00",11.2,0.9,17.9,"Verão 2 - 2020"
"08:15:00",11.2,0.8,15.5,"Verão 2 - 2020"
"08:30:00",11.2,1.3,17.5,"Verão 2 - 2020"
"08:45:00",11.3,1.9,19.5,"Verão 2 - 2020"
"09:00:00",11.2,1.7,18.1,"Verão 2 - 2020"
"09:15:00",11.3,1.7,15.7,"Verão 2 - 2020"
"09:30:00",11.2,0.4,15.5,"Verão 2 - 2020"
"09:45:00",11.3,0.5,16.2,"Verão 2 - 2020"
"10:00:00",11.3,0.5,16.1,"Verão 2 - 2020"
"10:15:00",11.3,0.5,17.5,"Verão 2 - 2020"
"10:30:00",11.2,0.4,17.2,"Verão 2 - 2020"
"10:45:00",11.2,0.4,16.8,"Verão 2 - 2020"
"11:00:00",10.9,0.4,15.9,"Verão 2 - 2020"
"11:15:00",10.7,0.4,15.6,"Verão 2 - 2020"
"11:30:00",11,0.4,15.4,"Verão 2 - 2020"
"11:45:00",10.9,0.4,15.9,"Verão 2 - 2020"
"12:00:00",11,0.4,15.1,"Verão 2 - 2020"
"12:15:00",11,0.4,14.9,"Verão 2 - 2020"
"12:30:00",10.9,0.4,15.4,"Verão 2 - 2020"
"12:45:00",10.9,0.4,14.7,"Verão 2 - 2020"
"13:00:00",11,0.4,15.1,"Verão 2 - 2020"
"13:15:00",11,0.4,15.3,"Verão 2 - 2020"
"13:30:00",11.1,0.4,15.1,"Verão 2 - 2020"
"13:45:00",11,0.4,15.6,"Verão 2 - 2020"
"14:00:00",11.1,0.4,15.3,"Verão 2 - 2020"
"14:15:00",11.1,0.4,15.1,"Verão 2 - 2020"
"14:30:00",11.1,0.4,15.3,"Verão 2 - 2020"
"14:45:00",11.1,0.4,15.4,"Verão 2 - 2020"
"15:00:00",11.2,0.4,15.4,"Verão 2 - 2020"
"15:15:00",11.4,0.4,15.4,"Verão 2 - 2020"
"15:30:00",11.4,0.4,15.5,"Verão 2 - 2020"
"15:45:00",11.3,0.4,15,"Verão 2 - 2020"
"16:00:00",11.5,1.9,14.7,"Verão 2 - 2020"
"16:15:00",11.4,1.8,14.9,"Verão 2 - 2020"
"16:30:00",11.4,1.6,15.3,"Verão 2 - 2020"
"16:45:00",11.4,1.6,15.6,"Verão 2 - 2020"
"17:00:00",11.3,1.5,15.7,"Verão 2 - 2020"
"17:15:00",11.2,1.4,14.9,"Verão 2 - 2020"
"17:30:00",11.1,1.3,14.7,"Verão 2 - 2020"
"17:45:00",11,0.4,14.5,"Verão 2 - 2020"
"18:00:00",11,0.4,15.1,"Verão 2 - 2020"
"18:15:00",10.9,0.4,15.4,"Verão 2 - 2020"
"18:30:00",10.9,0.4,15.3,"Verão 2 - 2020"
"18:45:00",10.9,0.4,15.3,"Verão 2 - 2020"
"19:00:00",10.9,0.4,15.6,"Verão 2 - 2020"
"19:15:00",10.9,0.4,15.2,"Verão 2 - 2020"
"19:30:00",10.6,0.4,14.3,"Verão 2 - 2020"
"19:45:00",10.5,0.4,15.6,"Verão 2 - 2020"
"20:00:00",10.5,0.4,15.8,"Verão 2 - 2020"
"20:15:00",10.2,0.4,15.9,"Verão 2 - 2020"
"20:30:00",9.9,0.4,15.9,"Verão 2 - 2020"
"20:45:00",9.6,0.4,15.9,"Verão 2 - 2020"
"21:00:00",9.4,0.4,14.9,"Verão 2 - 2020"
"21:15:00",8.8,0.4,14.9,"Verão 2 - 2020"
"21:30:00",7.9,0.4,14.9,"Verão 2 - 2020"
"21:45:00",6.9,0.4,13.9,"Verão 2 - 2020"
"22:00:00",6.2,0.4,13.9,"Verão 2 - 2020"
"22:15:00",5.5,0.4,14.8,"Verão 2 - 2020"
"22:30:00",5.1,0.4,14.6,"Verão 2 - 2020"
"22:45:00",4.9,0.4,15.3,"Verão 2 - 2020"
"23:00:00",4.9,0.4,14.3,"Verão 2 - 2020"
"23:15:00",4.9,0.4,14.1,"Verão 2 - 2020"
"23:30:00",4.9,0.4,14.3,"Verão 2 - 2020"
"23:45:00",4.9,0.4,14.5,"Verão 2 - 2020"
"00:00:00",2.7,0.8,5,"Verão 2 - 2021"
"00:05:00",3.5,1.8,5,"Verão 2 - 2021"
"00:10:00",3,0.9,5,"Verão 2 - 2021"
"00:15:00",3.1,0.9,5.2,"Verão 2 - 2021"
"00:20:00",3.1,0.9,5,"Verão 2 - 2021"
"00:25:00",3.2,0.9,5.1,"Verão 2 - 2021"
"00:30:00",3.2,1,5.1,"Verão 2 - 2021"
"00:35:00",3.3,1,5.1,"Verão 2 - 2021"
"00:40:00",3.3,1,5.2,"Verão 2 - 2021"
"00:45:00",3.4,1.1,5.1,"Verão 2 - 2021"
"00:50:00",3.4,1.1,5.2,"Verão 2 - 2021"
"00:55:00",3.5,1.1,5.2,"Verão 2 - 2021"
"01:00:00",3.6,1.1,5.2,"Verão 2 - 2021"
"01:05:00",3.5,1.1,4.9,"Verão 2 - 2021"
"01:10:00",3.3,1.2,4.8,"Verão 2 - 2021"
"01:15:00",3.1,1.2,4.9,"Verão 2 - 2021"
"01:20:00",3,1,4.9,"Verão 2 - 2021"
"01:25:00",2.9,0.5,5,"Verão 2 - 2021"
"01:30:00",2.9,0.4,5,"Verão 2 - 2021"
"01:35:00",3,0.4,5.2,"Verão 2 - 2021"
"01:40:00",3.1,0.4,5.3,"Verão 2 - 2021"
"01:45:00",3.1,0.4,5.4,"Verão 2 - 2021"
"01:50:00",3.2,0.4,5.6,"Verão 2 - 2021"
"01:55:00",3.3,0.4,5.7,"Verão 2 - 2021"
"02:00:00",3.4,0.4,5.8,"Verão 2 - 2021"
"02:05:00",3.4,0.4,5.9,"Verão 2 - 2021"
"02:10:00",3.5,0.4,6.1,"Verão 2 - 2021"
"02:15:00",3.5,0.4,6.1,"Verão 2 - 2021"
"02:20:00",3.6,0.4,6.2,"Verão 2 - 2021"
"02:25:00",3.6,0.4,6.4,"Verão 2 - 2021"
"02:30:00",3.6,0.4,6.3,"Verão 2 - 2021"
"02:35:00",3.7,0.4,6.5,"Verão 2 - 2021"
"02:40:00",3.7,0.4,6.6,"Verão 2 - 2021"
"02:45:00",3.9,0.5,7.1,"Verão 2 - 2021"
"02:50:00",4,0.4,7.2,"Verão 2 - 2021"
"02:55:00",4,0.4,7.3,"Verão 2 - 2021"
"03:00:00",4.1,0.4,7.4,"Verão 2 - 2021"
"03:05:00",4.2,0.5,7.5,"Verão 2 - 2021"
"03:10:00",4.2,0.5,7.6,"Verão 2 - 2021"
"03:15:00",4.2,0.5,7.6,"Verão 2 - 2021"
"03:20:00",4,0.5,7.6,"Verão 2 - 2021"
"03:25:00",3.8,0.5,7.6,"Verão 2 - 2021"
"03:30:00",3.8,0.4,7.6,"Verão 2 - 2021"
"03:35:00",3.8,0.4,7.7,"Verão 2 - 2021"
"03:40:00",3.9,0.4,7.8,"Verão 2 - 2021"
"03:45:00",3.9,0.4,7.7,"Verão 2 - 2021"
"03:50:00",3.9,0.4,7.8,"Verão 2 - 2021"
"03:55:00",3.9,0.4,7.8,"Verão 2 - 2021"
"04:00:00",3.9,0.4,7.9,"Verão 2 - 2021"
"04:05:00",3.9,0.4,7.9,"Verão 2 - 2021"
"04:10:00",3.9,0.4,8,"Verão 2 - 2021"
"04:15:00",3.7,0.4,8.1,"Verão 2 - 2021"
"04:20:00",3.6,0.4,8.1,"Verão 2 - 2021"
"04:25:00",3.5,0.4,8,"Verão 2 - 2021"
"04:30:00",3.6,0.4,8.1,"Verão 2 - 2021"
"04:35:00",3.7,0.3,8.1,"Verão 2 - 2021"
"04:40:00",3.7,0.4,8.1,"Verão 2 - 2021"
"04:45:00",3.8,0.4,8.1,"Verão 2 - 2021"
"04:50:00",3.9,0.4,8.2,"Verão 2 - 2021"
"04:55:00",3.8,0.4,7.7,"Verão 2 - 2021"
"05:00:00",3.4,0.4,6.6,"Verão 2 - 2021"
"05:05:00",3.4,0.4,6.5,"Verão 2 - 2021"
"05:10:00",3.2,0.4,6,"Verão 2 - 2021"
"05:15:00",3.1,0.4,5.7,"Verão 2 - 2021"
"05:20:00",2.9,0.4,5.2,"Verão 2 - 2021"
"05:25:00",2.9,0.4,5,"Verão 2 - 2021"
"05:30:00",3,0.4,4.7,"Verão 2 - 2021"
"05:35:00",3.3,0.4,4.6,"Verão 2 - 2021"
"05:40:00",3.4,0.4,4.8,"Verão 2 - 2021"
"05:45:00",3.5,0.4,5.2,"Verão 2 - 2021"
"05:50:00",3.5,0.4,5.3,"Verão 2 - 2021"
"05:55:00",3.4,0.4,5.3,"Verão 2 - 2021"
"06:00:00",3.5,0.4,5.2,"Verão 2 - 2021"
"06:05:00",2.4,0.4,4.4,"Verão 2 - 2021"
"06:10:00",3.1,0.4,4.7,"Verão 2 - 2021"
"06:15:00",3.2,0.5,4.9,"Verão 2 - 2021"
"06:20:00",3.3,1,5,"Verão 2 - 2021"
"06:25:00",3.8,2.3,5.1,"Verão 2 - 2021"
"06:30:00",4.4,4,5,"Verão 2 - 2021"
"06:35:00",4.6,3.9,5,"Verão 2 - 2021"
"06:40:00",4.7,3.9,5.2,"Verão 2 - 2021"
"06:45:00",5.2,3.9,6.6,"Verão 2 - 2021"
"06:50:00",5.2,3.8,7,"Verão 2 - 2021"
"06:55:00",5,3.8,6.5,"Verão 2 - 2021"
"07:00:00",4.9,3.7,6.3,"Verão 2 - 2021"
"07:05:00",4.9,3.6,6.2,"Verão 2 - 2021"
"07:10:00",4.7,3.3,6.1,"Verão 2 - 2021"
"07:15:00",4.6,3,6.1,"Verão 2 - 2021"
"07:20:00",4.4,2.7,6,"Verão 2 - 2021"
"07:25:00",4.4,2.5,6,"Verão 2 - 2021"
"07:30:00",4.3,2.4,6,"Verão 2 - 2021"
"07:35:00",4.3,2.4,5.9,"Verão 2 - 2021"
"07:40:00",4.4,2.7,5.8,"Verão 2 - 2021"
"07:45:00",4.7,3.7,5.8,"Verão 2 - 2021"
"07:50:00",5,4.5,5.7,"Verão 2 - 2021"
"07:55:00",5.2,4.9,5.7,"Verão 2 - 2021"
"08:00:00",5.3,5,5.7,"Verão 2 - 2021"
"08:05:00",5.4,5.2,5.6,"Verão 2 - 2021"
"08:10:00",5.5,5.3,5.6,"Verão 2 - 2021"
"08:15:00",5.5,5.3,5.6,"Verão 2 - 2021"
"08:20:00",5.4,5.2,5.6,"Verão 2 - 2021"
"08:25:00",5.6,5.3,6,"Verão 2 - 2021"
"08:30:00",5.7,5.1,6.4,"Verão 2 - 2021"
"08:35:00",5.7,5,6.6,"Verão 2 - 2021"
"08:40:00",5.7,5,6.5,"Verão 2 - 2021"
"08:45:00",5.6,4.9,6.5,"Verão 2 - 2021"
"08:50:00",5.6,4.9,6.5,"Verão 2 - 2021"
"08:55:00",5.6,4.8,6.5,"Verão 2 - 2021"
"09:00:00",5.5,4.8,6.4,"Verão 2 - 2021"
"09:05:00",5.5,4.9,6.5,"Verão 2 - 2021"
"09:10:00",5.5,4.9,6.4,"Verão 2 - 2021"
"09:15:00",5.7,5.1,6.3,"Verão 2 - 2021"
"09:20:00",5.5,5.1,5.9,"Verão 2 - 2021"
"09:25:00",5.3,5,5.5,"Verão 2 - 2021"
"09:30:00",5.1,5,5.4,"Verão 2 - 2021"
"09:35:00",5.1,4.8,5.4,"Verão 2 - 2021"
"09:40:00",4.9,4.6,5.3,"Verão 2 - 2021"
"09:45:00",4.8,4.4,5.3,"Verão 2 - 2021"
"09:50:00",5.4,4,6.9,"Verão 2 - 2021"
"09:55:00",5.5,3.7,7.6,"Verão 2 - 2021"
"10:00:00",5.4,3.5,7.5,"Verão 2 - 2021"
"10:05:00",5.4,3.4,7.6,"Verão 2 - 2021"
"10:10:00",5.3,3.5,7.5,"Verão 2 - 2021"
"10:15:00",5.3,3.7,7.5,"Verão 2 - 2021"
"10:20:00",5.8,3.8,7.4,"Verão 2 - 2021"
"10:25:00",5.9,3.9,7.3,"Verão 2 - 2021"
"10:30:00",6,4,7.3,"Verão 2 - 2021"
"10:35:00",5.6,3,7.2,"Verão 2 - 2021"
"10:40:00",5.3,2.2,7.2,"Verão 2 - 2021"
"10:45:00",5,1.7,7.1,"Verão 2 - 2021"
"10:50:00",4.9,1.5,7,"Verão 2 - 2021"
"10:55:00",4.9,1.5,7,"Verão 2 - 2021"
"11:00:00",4.9,1.4,7.1,"Verão 2 - 2021"
"11:05:00",4.8,1.5,7,"Verão 2 - 2021"
"11:10:00",4.8,1.5,7,"Verão 2 - 2021"
"11:15:00",4.8,1.5,7,"Verão 2 - 2021"
"11:20:00",4.8,1.5,6.9,"Verão 2 - 2021"
"11:25:00",4.8,1.5,7,"Verão 2 - 2021"
"11:30:00",4.8,1.9,6.9,"Verão 2 - 2021"
"11:35:00",5.1,2.6,6.9,"Verão 2 - 2021"
"11:40:00",5.2,3.2,6.8,"Verão 2 - 2021"
"11:45:00",5.3,3.5,6.8,"Verão 2 - 2021"
"11:50:00",5.3,3.6,6.7,"Verão 2 - 2021"
